,Date,precip_and_snowmelt_input_Provo_mean,irrigation_Provo_mean,AET_Provo_mean,soil_thickness_Provo_mean,soil_porosity_Provo_mean,field_capacity_Provo_mean,wilting_point_Provo_mean,Geo_K_Provo_mean,Runoff_Provo_mean,Recharge_Provo_mean,Soil_Water_End_Of_Previous_Timestep_Provo_mean,Soil_Saturation_Percent_End_Of_Timestep_Provo_mean,precip_and_snowmelt_input_m3_Provo_sum,irrigation_m3_Provo_sum,AET_m3_Provo_sum,Runoff_m3_Provo_sum,Recharge_m3_Provo_sum,Soil_Water_End_Of_Previous_Timestep_m3_Provo_sum,Provo_area_m2
0,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1989698
1,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
2,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
3,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1989698
4,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
5,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
6,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1989698
7,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
8,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
9,2024-01-01,113.53876962925257,0.0,14.681316001808806,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,11.861889656173817,62.23310830232872,124.32123550929936,60.47827862906357,201018765.29355302,0.0,25993180.667089686,21001304.39257969,110182853.22282249,219112666.75713304,1768697543.1987317
