,Date,"precip_and_snowmelt_input_Pilot-Thousand Springs, Nevada, Utah_mean","irrigation_Pilot-Thousand Springs, Nevada, Utah_mean","AET_Pilot-Thousand Springs, Nevada, Utah_mean","soil_thickness_Pilot-Thousand Springs, Nevada, Utah_mean","soil_porosity_Pilot-Thousand Springs, Nevada, Utah_mean","field_capacity_Pilot-Thousand Springs, Nevada, Utah_mean","wilting_point_Pilot-Thousand Springs, Nevada, Utah_mean","Geo_K_Pilot-Thousand Springs, Nevada, Utah_mean","Runoff_Pilot-Thousand Springs, Nevada, Utah_mean","Recharge_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Water_End_Of_Previous_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Saturation_Percent_End_Of_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","precip_and_snowmelt_input_m3_Pilot-Thousand Springs, Nevada, Utah_sum","irrigation_m3_Pilot-Thousand Springs, Nevada, Utah_sum","AET_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Runoff_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Recharge_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Soil_Water_End_Of_Previous_Timestep_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Pilot-Thousand Springs, Nevada, Utah_area_m2"
0,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
1,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
2,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.647639
3,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.647639
4,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
5,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
6,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
7,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
8,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
9,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
10,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
11,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
12,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
13,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
14,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
15,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
16,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
17,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
18,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.6475908
19,2024-01-01,19.498230984383607,0,13.883084959287144,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.004560596556500755,5.49563218287359,91.5846541747403,34.880229538191855,10698725.47389299,0,7617524.623098039,2502.70605563742,3015522.2252919856,50251683.58775057,443313336.647639
20,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
21,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.647639
22,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
23,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
24,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.647639
25,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
26,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
27,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
28,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.647639
29,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
30,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
31,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
32,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
33,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
34,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
35,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
36,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
37,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
38,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
39,2024-02-01,45.52804211098815,0,23.61361192195422,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.08470462055708067,13.052637294748767,100.47523504369009,39.01630638947822,24981225.70509758,0,12956734.084423529,46479.311698612495,7162125.663445068,55129840.40708121,443313336.6475908
40,2024-03-01,51.07882501659521,0,29.932094023659555,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.14737063764575792,14.454007358602606,107.33049074062811,41.62049103354843,28026863.12528588,0,16423620.292415686,80860.24442011991,7931040.823818849,58891217.00938689,443313336.6475908
41,2024-03-01,51.07882501659521,0,29.932094023659555,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0.14737063764575792,14.454007358602606,107.33049074062811,41.62049103354843,28026863.12528588,0,16423620.292415686,80860.24442011991,7931040.823818849,58891217.00938689,443313336.6475908
