,Date,precip_and_snowmelt_input_Escalante Desert_mean,irrigation_Escalante Desert_mean,AET_Escalante Desert_mean,soil_thickness_Escalante Desert_mean,soil_porosity_Escalante Desert_mean,field_capacity_Escalante Desert_mean,wilting_point_Escalante Desert_mean,Geo_K_Escalante Desert_mean,Runoff_Escalante Desert_mean,Recharge_Escalante Desert_mean,Soil_Water_End_Of_Previous_Timestep_Escalante Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Escalante Desert_mean,precip_and_snowmelt_input_m3_Escalante Desert_sum,irrigation_m3_Escalante Desert_sum,AET_m3_Escalante Desert_sum,Runoff_m3_Escalante Desert_sum,Recharge_m3_Escalante Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Escalante Desert_sum,Escalante Desert_area_m2
0,2005-01-01,71.16765410622787,0.0,10.27271738334984,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,8.736651488736902,38.46427666059702,166.75212988945802,64.63995152527261,3036635898.9003234,0.0,438305521.2611998,372732960.56171715,1641272231.797933,7114305939.635024,42638153503.707245
1,2005-02-01,47.561881136845656,0.0,12.704633964473388,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,6.161224834277154,27.962619496252874,167.53527547685806,64.27361883233569,2029263586.078119,0.0,542086014.26207,262816083.3867822,1193119252.888267,7147669930.346255,42638153503.707245
2,2005-03-01,52.80850603847356,0.0,20.46336480133228,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,8.122303201247519,23.52912727260237,168.43536527585508,63.88132491666754,2253201037.687127,0.0,873128941.6348771,346509367.49248266,1003968980.9679754,7186066743.526113,42638153503.707245
3,2005-04-01,50.947091065133804,1.7713489200820367,27.040287345750418,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,7.991746889194897,19.694617364755796,166.85931435735066,62.56875477719237,2173665854.559216,75584894.06859696,1153739426.0120704,340913595.42315096,840308053.562755,7118790298.219705,42638153503.707245
4,2005-05-01,46.83417133113325,4.605507156893882,42.51083183509261,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,5.2456732255767236,10.58816911495249,160.68833935367357,59.0795361806381,1998413689.2406952,196520723.0710585,1813830380.9876328,223821155.8522725,451842854.8664384,6855541177.195275,42638153503.707245
5,2005-06-01,44.41487048257252,7.085395680328147,59.21252469872011,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,4.64767678892028,5.023260494680626,146.07748841509533,51.524842264821764,1895029725.0264702,302339576.27438784,2526511045.589426,198277302.0615617,214333272.02477482,6232063308.425212,42638153503.707245
6,2005-07-01,11.125992924712484,9.211014313787764,57.76808223215113,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,2.5141104915403383,1.193949911377968,122.51507545105132,40.7972086224943,474683291.03409255,393041446.142117,2464933832.401713,107267280.26368293,50946212.01553877,5226655010.386043,42638153503.707245
7,2005-08-01,31.420749363034624,7.439665395656287,43.81785744660228,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,3.8399329550325225,2.7894158474020645,122.43684496387975,40.94509313258412,1340564043.7787106,317456552.1563679,1869666712.4659615,163822928.3227882,119014436.89156747,5223294709.597002,42638153503.707245
8,2005-09-01,19.114016947254644,3.5426978401640734,37.701247841643344,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,1.6861141190458517,1.6614615546911202,118.32751201165692,39.172138997260674,815613525.2994527,151169788.13719392,1608641817.4897003,71940256.18853447,70892155.31338994,5048015262.354513,42638153503.707245
9,2005-10-01,44.200461982860396,1.7713489200820367,23.383739490064137,507.66134625949127,0.4955807342697602,113.5754563868023,56.9857943567583,10206.05456546076,5.591858827602207,5.572170460062779,130.75157059496902,44.9681370915469,1885890222.8652878,75584894.06859696,997714191.2674346,238560525.93124944,237745009.92130575,5578135326.333049,42638153503.707245
