,Date,precip_and_snowmelt_input_Goose_mean,irrigation_Goose_mean,AET_Goose_mean,soil_thickness_Goose_mean,soil_porosity_Goose_mean,field_capacity_Goose_mean,wilting_point_Goose_mean,Geo_K_Goose_mean,Runoff_Goose_mean,Recharge_Goose_mean,Soil_Water_End_Of_Previous_Timestep_Goose_mean,Soil_Saturation_Percent_End_Of_Timestep_Goose_mean,precip_and_snowmelt_input_m3_Goose_sum,irrigation_m3_Goose_sum,AET_m3_Goose_sum,Runoff_m3_Goose_sum,Recharge_m3_Goose_sum,Soil_Water_End_Of_Previous_Timestep_m3_Goose_sum,Goose_area_m2
0,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
1,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
2,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
3,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
4,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
5,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
6,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
7,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
8,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
9,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
10,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
11,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
12,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
13,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
14,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.7154206
15,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
16,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
17,2024-01-01,46.16006112060036,0.0,4.164553618594823,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,14.674673227888803,75.14836953534511,39.21853310072637,29467288.596515525,0.0,2658435.044815686,0,9367853.074757483,47972385.54151701,638199980.715298
