,Date,precip_and_snowmelt_input_Duchesne_mean,irrigation_Duchesne_mean,AET_Duchesne_mean,soil_thickness_Duchesne_mean,soil_porosity_Duchesne_mean,field_capacity_Duchesne_mean,wilting_point_Duchesne_mean,Geo_K_Duchesne_mean,Runoff_Duchesne_mean,Recharge_Duchesne_mean,Soil_Water_End_Of_Previous_Timestep_Duchesne_mean,Soil_Saturation_Percent_End_Of_Timestep_Duchesne_mean,precip_and_snowmelt_input_m3_Duchesne_sum,irrigation_m3_Duchesne_sum,AET_m3_Duchesne_sum,Runoff_m3_Duchesne_sum,Recharge_m3_Duchesne_sum,Soil_Water_End_Of_Previous_Timestep_m3_Duchesne_sum,Duchesne_area_m2
0,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
1,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
2,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
3,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.4055805
4,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
5,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.4055805
6,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
7,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
8,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
9,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
10,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
11,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
12,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
13,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
14,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
15,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
16,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
17,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
18,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
19,2024-01-01,41.65498384433475,0.0,11.056963796775172,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,6.21783425846192,17.487997344525606,66.2339075552379,41.86403967674057,289010192.76502675,0.0,76708223.40252545,43141639.63120663,121335836.91764295,459519479.6434544,6930903243.405783
20,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
21,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
22,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
23,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
24,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.4055805
25,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
26,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
27,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.4055805
28,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
29,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
30,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
31,2024-02-01,73.33010934581843,0.0,16.13543048372375,391.7246375988742,0.48220969290765203,86.15173747468901,41.61354787483331,20317.915079510654,24.915827302685432,27.403445498403695,73.90770893607717,48.84528331609226,508767610.5792373,0.0,111940723.25847839,172871000.35236523,190128831.72589117,512760388.4546641,6930903243.405783
