,Date,precip_and_snowmelt_input_Great Salt Lake_mean,irrigation_Great Salt Lake_mean,AET_Great Salt Lake_mean,soil_thickness_Great Salt Lake_mean,soil_porosity_Great Salt Lake_mean,field_capacity_Great Salt Lake_mean,wilting_point_Great Salt Lake_mean,Geo_K_Great Salt Lake_mean,Runoff_Great Salt Lake_mean,Recharge_Great Salt Lake_mean,Soil_Water_End_Of_Previous_Timestep_Great Salt Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Great Salt Lake_mean,precip_and_snowmelt_input_m3_Great Salt Lake_sum,irrigation_m3_Great Salt Lake_sum,AET_m3_Great Salt Lake_sum,Runoff_m3_Great Salt Lake_sum,Recharge_m3_Great Salt Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Great Salt Lake_sum,Great Salt Lake_area_m2
0,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
1,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
2,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
3,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
4,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
5,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
6,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.514576
7,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
8,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
9,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.514576
10,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
11,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
12,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
13,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.514576
14,2024-01-01,9.915691503077845,0.0,1.278912706852484,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.5150714036378796,0.3190760402449533,60.35908891107185,59.02939538482127,44860232.710447714,0.0,5786445.665615686,6854961.1497518355,1443521.3730918407,36493822.9802378,4521109697.509279
