,Date,precip_and_snowmelt_input_Great Salt Lake_mean,irrigation_Great Salt Lake_mean,AET_Great Salt Lake_mean,soil_thickness_Great Salt Lake_mean,soil_porosity_Great Salt Lake_mean,field_capacity_Great Salt Lake_mean,wilting_point_Great Salt Lake_mean,Geo_K_Great Salt Lake_mean,Runoff_Great Salt Lake_mean,Recharge_Great Salt Lake_mean,Soil_Water_End_Of_Previous_Timestep_Great Salt Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Great Salt Lake_mean,precip_and_snowmelt_input_m3_Great Salt Lake_sum,irrigation_m3_Great Salt Lake_sum,AET_m3_Great Salt Lake_sum,Runoff_m3_Great Salt Lake_sum,Recharge_m3_Great Salt Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Great Salt Lake_sum,Great Salt Lake_area_m2
0,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
1,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
2,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.514576
3,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
4,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
5,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
6,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
7,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
8,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
9,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
10,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
11,2024-01-01,13.048546184239264,0.0,17.8297099313917,102.61073698236783,0.5243091561866494,39.63577531957536,33.8807516222118,1088.244118124806,0.9634621625325355,0.1304062875245827,31.234649222170937,22.72407253476226,59064959.51487072,0.0,80705706.41548875,4361883.327293834,590345.0789905018,16828179.47951532,4521109697.509279
