,Date,precip_and_snowmelt_input_Great Salt Lake_mean,irrigation_Great Salt Lake_mean,AET_Great Salt Lake_mean,soil_thickness_Great Salt Lake_mean,soil_porosity_Great Salt Lake_mean,field_capacity_Great Salt Lake_mean,wilting_point_Great Salt Lake_mean,Geo_K_Great Salt Lake_mean,Runoff_Great Salt Lake_mean,Recharge_Great Salt Lake_mean,Soil_Water_End_Of_Previous_Timestep_Great Salt Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Great Salt Lake_mean,precip_and_snowmelt_input_m3_Great Salt Lake_sum,irrigation_m3_Great Salt Lake_sum,AET_m3_Great Salt Lake_sum,Runoff_m3_Great Salt Lake_sum,Recharge_m3_Great Salt Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Great Salt Lake_sum,Great Salt Lake_area_m2
0,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
1,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
2,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
3,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
4,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
5,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
6,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.514576
7,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
8,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
9,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
10,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.514576
11,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
12,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.514576
13,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
14,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
15,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
16,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
17,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
18,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
19,2024-01-01,9.915691503077845,0.0,19.347195015018368,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,0.42848523943636446,0.6720915226797219,34.39846869936852,28.676591426594324,44860232.710447714,0.0,87525943.7104393,1938859.3621275574,3040955.4678678717,20798954.020209663,4521109697.509279
20,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
21,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
22,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
23,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
24,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
25,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
26,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
27,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
28,2024-02-01,56.82647173735265,0.0,40.511706871140476,107.32258876992732,0.5237219355362052,52.722325219111276,34.387739880955344,968.0108834436573,1.0626887711061557,1.6425914674454027,57.05322171324681,50.29796693164752,257083317.56670934,0.0,183274373.7632158,4808540.287429336,7431847.77502618,34496235.78448368,4521109697.509279
