,Date,precip_and_snowmelt_input_Upper Colorado Dolores_mean,irrigation_Upper Colorado Dolores_mean,AET_Upper Colorado Dolores_mean,soil_thickness_Upper Colorado Dolores_mean,soil_porosity_Upper Colorado Dolores_mean,field_capacity_Upper Colorado Dolores_mean,wilting_point_Upper Colorado Dolores_mean,Geo_K_Upper Colorado Dolores_mean,Runoff_Upper Colorado Dolores_mean,Recharge_Upper Colorado Dolores_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dolores_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dolores_mean,precip_and_snowmelt_input_m3_Upper Colorado Dolores_sum,irrigation_m3_Upper Colorado Dolores_sum,AET_m3_Upper Colorado Dolores_sum,Runoff_m3_Upper Colorado Dolores_sum,Recharge_m3_Upper Colorado Dolores_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dolores_sum,Upper Colorado Dolores_area_m2
0,2005-01-01,74.54953669911289,0.0,7.648325287561829,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,19.300111010086543,37.12763739490857,77.67140079947463,68.47321152314711,843970639.3446233,0.0,86590882.83522092,218440697.01698124,420204579.0551758,878539927.4968883,11354975180.433405
1,2005-02-01,41.690778593625915,0.0,8.494620906254637,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,9.105831971514375,25.74501452758951,75.99382309899418,65.87369077393907,471969008.10186523,0.0,96170776.63439226,103059990.56309135,291372037.7254788,859561511.7268442,11354975180.433405
2,2005-03-01,37.75702687050181,0.0,9.153264324037382,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,8.791933102479238,21.595120521201768,74.19489316018563,63.65672941293601,427435202.96360534,0.0,103627716.5874431,99508418.16263877,244403381.4316387,839211445.9623868,11354975180.433405
3,2005-04-01,19.92786543605494,0.1321754261791402,9.810520695165742,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,1.8856752118370277,13.352271093356272,69.58342857991178,56.712929383999,225597881.1508491,1496285.820110946,111065410.66769014,21343593.5836954,151127930.28250277,787051456.8120074,11354975180.433405
4,2005-05-01,12.160415908138715,0.3436561037365608,15.435833759530537,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,0.5487655585566745,9.067074281426764,60.49235168196204,46.89050443996084,137664139.896139,3890343.0832759175,174745273.3087228,6211405.026551008,102627620.813355,684225477.4932079,11354975180.433405
5,2005-06-01,32.355310005302776,0.5287017047165607,26.57335789338002,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,4.573556352405908,15.796374776602212,55.50813128216294,47.77013428887502,366281510.6305794,5985143.280443784,300835362.9816203,51765297.072189696,178795149.54648793,627848416.0142771,11354975180.433405
6,2005-07-01,12.953089542250035,0.6873122074731216,21.62931585301116,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,1.1161316255588272,9.605416007245614,51.65248707373307,41.642774610086846,146639599.16139776,7780686.166551835,244859331.23264557,12633651.04224205,108721754.8080045,584238480.8821568,11354975180.433405
7,2005-08-01,40.90265657903046,0.5551367746473677,24.703274233988484,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,5.248640954818737,18.14649328821812,53.642590359209365,48.679220061354386,463066925.8595453,6284400.271197946,279667143.73880064,59411409.27057799,205402980.67051312,606749940.8959463,11354975180.433405
8,2005-09-01,51.37090747268114,0.2643508523582804,22.217930220084074,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,10.51304873610411,21.365251961319853,55.434158206605574,51.44165473475256,581558345.53319,2992571.640221892,251529858.38975075,118993371.96204004,241831128.7130949,627013638.841151,11354975180.433405
9,2005-10-01,30.772661482461366,0.1321754261791402,13.576189852487259,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,6.41095676856487,15.197160131401017,54.472449886645585,50.616398530526475,348361820.8977417,1496285.820110946,153695120.43319473,72561387.61962394,172011766.62394327,616135054.641676,11354975180.433405
10,2005-11-01,10.752874894295669,0.0,5.250047470744857,296.2093256628562,0.46101611889557076,60.70996834120928,31.43264469781413,15512.763984866853,0.4994276270747048,8.390570989579324,52.590382119854965,45.21610642449037,121728344.41501766,0.0,59436109.41034877,5652965.889022946,94970116.52183461,594846668.0299689,11354975180.433405
