,Date,precip_and_snowmelt_input_Upper Colorado Dolores_mean,irrigation_Upper Colorado Dolores_mean,AET_Upper Colorado Dolores_mean,soil_thickness_Upper Colorado Dolores_mean,soil_porosity_Upper Colorado Dolores_mean,field_capacity_Upper Colorado Dolores_mean,wilting_point_Upper Colorado Dolores_mean,Geo_K_Upper Colorado Dolores_mean,Runoff_Upper Colorado Dolores_mean,Recharge_Upper Colorado Dolores_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dolores_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dolores_mean,precip_and_snowmelt_input_m3_Upper Colorado Dolores_sum,irrigation_m3_Upper Colorado Dolores_sum,AET_m3_Upper Colorado Dolores_sum,Runoff_m3_Upper Colorado Dolores_sum,Recharge_m3_Upper Colorado Dolores_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dolores_sum,Upper Colorado Dolores_area_m2
0,2005-01-01,64.25541609933038,0.0,6.279944860474651,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,7.704053334776027,42.486734469734415,75.047705585164,61.537367255552425,727756869.0047462,0.0,71125705.98345877,87254736.22712864,481204728.8898668,849989135.892918,11354975180.433405
1,2005-02-01,40.32732034068942,0.0,7.882634775157419,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,3.8545979065893183,30.97951710807977,72.65827613602684,59.65647922932184,456737207.60967517,0.0,89278302.1866823,43655076.94009646,350869207.805503,822923756.5703108,11354975180.433405
2,2005-03-01,32.01976151170977,0.0,17.956626057151368,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,2.324096441290208,17.404249507747465,66.99564897672752,53.60773608769485,362655036.2069009,0.0,203367424.13488626,26323568.9341329,197124877.40262434,758792189.2927312,11354975180.433405
3,2005-04-01,21.609244911656447,0.050582298083492974,34.242859804031156,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.12785212385060002,5.492679018611731,50.839929155081215,35.73219407552823,244742436.5115035,572911.6970616867,387814635.7358271,1448160.5762069824,62212916.36032857,575823123.5926917,11354975180.433405
4,2005-05-01,12.314975128868694,0.1315139687512992,34.88221005178646,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.0017825648723216248,1.194636117644933,36.19415357180935,23.452405886065048,139476610.57175153,1489570.3413936603,395060790.3628942,20191.898286517935,13531532.616058763,409949668.4674037,11354975180.433405
5,2005-06-01,31.64437911286511,0.2023291923339719,36.897298908386425,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.06812597721339247,3.6366905732951853,36.178150815136846,26.353563289309673,358393799.11010075,2291646.7882467466,417889091.34152955,771702.562706487,41192094.02800335,409765320.42998695,11354975180.433405
6,2005-07-01,13.441433564952758,0.2630279375025984,37.16695354122424,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.05935027859791989,1.215973652111262,29.88739161493606,20.482133349587915,152233409.1679974,2979140.6827873206,420935454.2378745,672227.4839596475,13773307.020724522,338519427.52228904,11354975180.433405
7,2005-08-01,37.18149581591418,0.2124456389944048,44.01271189598006,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.34500739554114007,4.927941291985526,29.985677314848612,21.405072361698114,421120940.3950425,2406228.9809089797,498468002.1924386,3907900.21791995,55820578.11524485,339636455.60772604,11354975180.433405
8,2005-09-01,48.84487015358012,0.10116459616698595,26.985015461420964,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,1.0704246547434604,10.54159926007023,41.73317807410625,35.41293856662735,553208574.144168,1145823.3941233733,305623898.62669027,12124380.926483002,119399517.96265247,472681972.6357396,11354975180.433405
9,2005-10-01,37.21574664891274,0.050582298083492974,22.689199359189313,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.7093197653310712,9.39421737487719,46.797532471975444,38.27650967555131,421493887.8853783,572911.6970616867,256969705.64003143,8034202.433244056,106400126.95026827,530035904.0251408,11354975180.433405
10,2005-11-01,10.264176504808237,0.0,13.764770314071761,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.007134389344903461,2.121830861416907,42.72303663750632,31.827037323710623,116250476.34547074,0.0,155898341.02563152,80814.3738416024,24031811.803586606,483888241.3965622,11354975180.433405
11,2005-12-01,19.520126138339318,0.0,11.223329980254094,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.07017737511028836,5.125117426817492,46.21722371267047,34.68041095538877,221075595.34072104,0.0,127121584.72685477,794737.1578084934,58041444.97726859,523454255.1522666,11354975180.433405
12,2006-01-01,11.89037184619662,0.0,10.377131999552923,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.004000397569609576,3.6012922602442883,44.986028621609904,32.0465776703383,134668583.9132809,0.0,117536330.535898,45302.47277622941,40784570.077272415,509507456.20473725,11354975180.433405
13,2006-02-01,2.7983061670404057,0.0,7.211050258932234,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.0,0.9980888714684399,41.039500346208435,27.8105397363789,31691641.44699457,0.0,81674493.03406268,0.0,11302902.868391627,464807606.88732445,11354975180.433405
14,2006-03-01,45.140439154339404,0.0,9.655452479415825,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.8952799473710422,15.962242625940311,59.676016281718475,47.53377613315025,511251427.3073362,0.0,109353541.1161489,10139141.30478527,180781595.75046694,675887301.204684,11354975180.433405
15,2006-04-01,10.26348324951707,0.053962939332101,25.257017249729895,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.009171026415284502,2.3513547486620188,45.28160935293259,31.319191106762577,116239472.93074298,611201.1088357555,286050500.4514271,103881.06094582326,26630678.09773434,512862658.93707174,11354975180.433405
16,2006-05-01,1.2130101511431588,0.1403036407242811,23.912335605975926,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.0,0.223903393992571,33.03649910734886,21.506807735987127,13737648.220737355,1589122.8655364073,270820137.87160784,0.0,2536059.224201328,374180510.96319556,11354975180.433405
17,2006-06-01,8.651022043041923,0.215851757328404,28.476018032115046,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.005353395136309418,0.6302319648335609,28.980674404341066,18.92966553401143,97979019.87180167,2444804.435343022,322508377.0239765,60631.399212668344,7138429.261806206,328245738.6368265,11354975180.433405
18,2006-07-01,45.00475507013168,0.2806072814485622,35.453686524347106,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.7298478785341023,7.564018686768586,37.705070905259646,29.51255894955317,509714329.52149594,3178245.7310728147,401537649.9005023,8266267.040640579,85672277.92764635,427055687.3630161,11354975180.433405
19,2006-08-01,38.1399902280538,0.22664434326498478,28.287954994225252,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.5664495110952958,8.799409804351837,42.14004121608788,32.86382552482581,431966843.6803952,2567044.6352462173,320370436.6392234,6415882.403572905,99666071.90568516,477290160.024516,11354975180.433405
