,Date,precip_and_snowmelt_input_Upper Colorado Dolores_mean,irrigation_Upper Colorado Dolores_mean,AET_Upper Colorado Dolores_mean,soil_thickness_Upper Colorado Dolores_mean,soil_porosity_Upper Colorado Dolores_mean,field_capacity_Upper Colorado Dolores_mean,wilting_point_Upper Colorado Dolores_mean,Geo_K_Upper Colorado Dolores_mean,Runoff_Upper Colorado Dolores_mean,Recharge_Upper Colorado Dolores_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dolores_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dolores_mean,precip_and_snowmelt_input_m3_Upper Colorado Dolores_sum,irrigation_m3_Upper Colorado Dolores_sum,AET_m3_Upper Colorado Dolores_sum,Runoff_m3_Upper Colorado Dolores_sum,Recharge_m3_Upper Colorado Dolores_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dolores_sum,Upper Colorado Dolores_area_m2
0,2005-01-01,64.25541609933038,0.0,7.901128870012297,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,8.91675579257053,37.07665338363334,72.24829142977661,59.8608397545832,727756869.0047462,0.0,89493356.80829018,100987435.5197474,419927928.71710527,818279787.5773236,11354975180.433405
1,2005-02-01,40.32732034068942,0.0,8.858589471331177,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,4.4171008854833325,28.573231428687322,70.72668998496428,57.78809517933854,456737207.60967517,0.0,100336571.1587765,50024357.346073285,323613107.9634614,801042958.7186874,11354975180.433405
2,2005-03-01,32.01976151170977,0.0,9.4863306136135,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,3.6137897293452523,21.683186147992306,67.96314500572299,55.185234628852506,362655036.2069009,0.0,107446943.0965804,40928702.16810626,245579422.08544984,769742927.5754514,11354975180.433405
3,2005-04-01,21.609244911656447,0.050582298083492974,10.24647367832793,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,1.0915820242852017,14.883611244784312,64.0529282217677,50.91048507899057,244742436.5115035,572911.6970616867,116053609.52370977,12362840.517149135,168566366.81897643,725456215.6103864,11354975180.433405
4,2005-05-01,12.314975128868694,0.1315139687512992,15.954390670988415,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.3242858244565021,9.245640917670412,54.92327578219478,42.8693101153467,139476610.57175153,1489570.3413936603,180697133.7971529,3672903.6877678647,104711916.90776926,622057944.2477872,11354975180.433405
5,2005-06-01,31.64437911286511,0.2023291923339719,27.152177638687093,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,2.773062044352763,17.533012247285413,48.480483030999515,39.91013348688386,358393799.11010075,2291646.7882467466,307526808.08684707,31405857.03647925,198571139.1845939,549086475.4087427,11354975180.433405
6,2005-07-01,13.441433564952758,0.2630279375025984,21.774293059125974,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,0.38918655626855186,8.711548417058319,46.074486457720596,36.709494985743,152233409.1679974,2979140.6827873206,246612019.6070117,4407780.775947293,98662117.29861023,521837149.28009075,11354975180.433405
7,2005-08-01,37.18149581591418,0.2124456389944048,24.98082038672181,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,2.491632471662185,19.430965576448134,46.478884681863775,39.14040382315198,421120940.3950425,2406228.9809089797,282936739.1352391,28219746.860423703,220073204.5389948,526417262.5367313,11354975180.433405
8,2005-09-01,48.84487015358012,0.10116459616698595,22.550314816884626,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,5.341864988193875,24.319386930481592,48.061136196162416,41.73873864352298,553208574.144168,1145823.3941233733,255407836.45047843,60498766.812516585,275434756.792361,544336298.3817505,11354975180.433405
9,2005-10-01,37.21574664891274,0.050582298083492974,13.884601914980815,290.2113938307999,0.4617217873741756,59.72792066876248,30.877659128871755,15380.403881987282,4.385075892410513,19.861463929945007,49.03728625092236,42.89128907151754,421493887.8853783,572911.6970616867,157257446.19913727,49662703.57843769,224942731.3631472,555391648.618949,11354975180.433405
