,Date,precip_and_snowmelt_input_Curlew Valley_mean,irrigation_Curlew Valley_mean,AET_Curlew Valley_mean,soil_thickness_Curlew Valley_mean,soil_porosity_Curlew Valley_mean,field_capacity_Curlew Valley_mean,wilting_point_Curlew Valley_mean,Geo_K_Curlew Valley_mean,Runoff_Curlew Valley_mean,Recharge_Curlew Valley_mean,Soil_Water_End_Of_Previous_Timestep_Curlew Valley_mean,Soil_Saturation_Percent_End_Of_Timestep_Curlew Valley_mean,precip_and_snowmelt_input_m3_Curlew Valley_sum,irrigation_m3_Curlew Valley_sum,AET_m3_Curlew Valley_sum,Runoff_m3_Curlew Valley_sum,Recharge_m3_Curlew Valley_sum,Soil_Water_End_Of_Previous_Timestep_m3_Curlew Valley_sum,Curlew Valley_area_m2
0,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
1,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
2,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
3,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
4,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
5,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
6,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
7,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
8,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
9,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
10,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
11,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
12,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
13,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
14,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
15,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
16,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
17,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
18,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
19,2024-01-01,34.05877471307781,0.0,13.484190573445414,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,0.23970107063885923,3.9104180852696095,85.965059527363,32.623374216954424,181067410.81052774,0.0,71685440.94019239,1274445.2873829692,20787809.45767411,451623543.25563085,5308895359.259445
20,2024-02-01,77.50891226168959,0.0,23.582014743610085,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.671205846760636,16.00503122237847,121.08553273811904,45.70916959690681,412071427.36293226,0.0,125367414.75227663,14202058.54743753,85093513.1616094,636138319.4934573,5308895359.259445
21,2024-02-01,77.50891226168959,0.0,23.582014743610085,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.671205846760636,16.00503122237847,121.08553273811904,45.70916959690681,412071427.36293226,0.0,125367414.75227663,14202058.54743753,85093513.1616094,636138319.4934573,5308895359.259445
