,Date,precip_and_snowmelt_input_Curlew Valley_mean,irrigation_Curlew Valley_mean,AET_Curlew Valley_mean,soil_thickness_Curlew Valley_mean,soil_porosity_Curlew Valley_mean,field_capacity_Curlew Valley_mean,wilting_point_Curlew Valley_mean,Geo_K_Curlew Valley_mean,Runoff_Curlew Valley_mean,Recharge_Curlew Valley_mean,Soil_Water_End_Of_Previous_Timestep_Curlew Valley_mean,Soil_Saturation_Percent_End_Of_Timestep_Curlew Valley_mean,precip_and_snowmelt_input_m3_Curlew Valley_sum,irrigation_m3_Curlew Valley_sum,AET_m3_Curlew Valley_sum,Runoff_m3_Curlew Valley_sum,Recharge_m3_Curlew Valley_sum,Soil_Water_End_Of_Previous_Timestep_m3_Curlew Valley_sum,Curlew Valley_area_m2
0,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.263861
1,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
2,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
3,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
4,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
5,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
6,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
7,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
8,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
9,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
10,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
11,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
12,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
13,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
14,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
15,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
16,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
17,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
18,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
19,2024-01-01,34.05877471307781,0.0,11.306679928192949,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,2.4170727303982953,7.83700947023272,161.46871513747234,53.78849388573778,181067410.81052774,0.0,60109099.21258347,12849482.50547942,41663716.83766525,848272348.5108544,5308895359.259445
20,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.263861
21,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
22,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
23,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
24,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
25,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
26,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
27,2024-02-01,77.50891226168959,0.0,26.70325883808661,553.8953761679139,0.512820346593001,135.85882060457143,68.04356258301046,4636.266829029154,8.375789481186501,22.219133209105124,181.3789866531384,62.212473284119746,412071427.36293226,0.0,141962013.29582763,44528884.35310216,118130352.32800968,952877202.0610416,5308895359.259445
