,Date,precip_and_snowmelt_input_Jordan_mean,irrigation_Jordan_mean,AET_Jordan_mean,soil_thickness_Jordan_mean,soil_porosity_Jordan_mean,field_capacity_Jordan_mean,wilting_point_Jordan_mean,Geo_K_Jordan_mean,Runoff_Jordan_mean,Recharge_Jordan_mean,Soil_Water_End_Of_Previous_Timestep_Jordan_mean,Soil_Saturation_Percent_End_Of_Timestep_Jordan_mean,precip_and_snowmelt_input_m3_Jordan_sum,irrigation_m3_Jordan_sum,AET_m3_Jordan_sum,Runoff_m3_Jordan_sum,Recharge_m3_Jordan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Jordan_sum,Jordan_area_m2
0,2005-01-01,116.589623460113,0.0,15.55489952440122,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,17.95191008846083,54.39272802147979,146.00736474722092,63.57832370792846,1148701286.0629833,0.0,153249932.52542728,176872509.06535888,535914147.2870051,1383571527.5216181,9845350631.34641
1,2005-02-01,78.30577062612116,0.0,22.961146578688037,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,8.155425325902513,47.0870841994703,146.51643179858112,63.26781337297503,771507400.8389492,0.0,226216807.56814122,80352817.83470584,463934917.14310783,1388392108.4860945,9845350631.34641
2,2005-03-01,95.82105159738578,0.0,38.55002356570545,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,11.191698322051124,45.02146254605787,148.78021946652095,63.68891864487107,944066568.3345982,0.0,379800630.8382902,110267657.9432757,443579247.49631506,1409840099.7621698,9845350631.34641
3,2005-04-01,77.46445215189662,2.5977130486980866,58.14384506619823,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,5.042387130881669,28.479756581778403,138.59759876972075,58.33830140521185,763197506.4738582,25593255.306994427,572843643.0901886,49679682.67988424,280597785.8913712,1313343004.970496,9845350631.34641
4,2005-05-01,104.3052806875125,6.754053977467806,89.61860405330142,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,7.826849684353327,19.458688363421622,134.71995188903315,56.21729101211353,1027641765.3205088,66542464.299185716,882942126.9303144,77112773.76750699,191715583.83829194,1276596175.3781357,9845350631.34641
5,2005-06-01,38.604162415471,10.390852194792346,88.91988517074431,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,3.621076754860554,4.657865100408599,90.8306262500358,34.94339386806484,380339520.04520816,102373021.22797771,876068768.9349017,35675250.06099486,45891459.48001572,860694463.1655205,9845350631.34641
6,2005-07-01,6.78572371720881,13.508107954935612,100.71552337289516,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,3.8154517666000354,1.0647279732556303,48.08677918849917,16.18491158156414,66856507.616627246,133084928.59837143,992290463.2571149,37590182.7938338,10489952.405615183,455654706.88275146,9845350631.34641
7,2005-08-01,15.14910698792914,10.910395251494093,80.6512275590214,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,3.577894262178567,0.9686668555394488,39.47896711157464,13.043466241454656,149254615.02093786,107491676.69289201,794608596.0435448,35249718.08607099,9543566.773420366,374090622.53532517,9845350631.34641
8,2005-09-01,22.186948117030663,5.195426097396173,53.67926646385879,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,1.6406540265038034,0.5680457929266536,37.00880616564017,12.158466103689946,218596128.0500999,51186510.613988854,528870411.71206266,16163804.355747383,5596469.12002152,350684531.86896527,9845350631.34641
9,2005-10-01,52.283689874151186,2.5977130486980866,42.24283816787353,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,1.9715498558631475,1.198424134836199,49.36145323640034,17.601824123705,515114273.65639716,25593255.306994427,416191479.2234747,19423867.90343513,11807068.505144825,467736659.67948747,9845350631.34641
10,2005-11-01,56.421280236541044,0.0,29.1876687090278,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,0.5005957112763556,3.896719631644377,74.83068758948957,31.037363249435078,555890709.1664683,0.0,287564759.8360392,4932100.802562742,38392545.137156196,709093975.6041998,9845350631.34641
11,2005-12-01,91.13163978474236,0.0,17.106936886756074,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,7.395251203736998,28.318990468427124,114.75620940923432,50.05002431324995,897877994.4233708,0.0,168540196.29028234,72862910.33715877,279021265.08629197,1087435793.8201146,9845350631.34641
12,2006-01-01,76.74355586380388,0.0,15.467475041775574,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,9.542188944582984,37.88813927848135,129.2280698751527,55.517647199024225,756109674.1300095,0.0,152388999.42771772,94014784.66948833,373299242.8313345,1224565300.5151565,9845350631.34641
13,2006-02-01,54.48794377582344,0.0,20.55669051801706,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,5.140773209106838,28.824533835520658,130.33528331623717,55.66734482449805,536842133.75969994,0.0,202528984.9840236,50650085.57902903,283999562.8507953,1235055952.9368193,9845350631.34641
14,2006-03-01,116.30445210514226,0.0,31.154059728351687,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,15.258282889444315,53.86351205268146,147.3072682272143,63.232525871864596,1145878854.8419118,0.0,306933257.13052595,150333222.81752124,530695404.23034084,1395880866.435924,9845350631.34641
15,2006-04-01,113.6570342435005,2.463542852940242,59.5207506748361,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,18.23873065305814,41.54361872148295,146.038202057039,62.437371372841724,1119791203.0648355,24271354.05883856,586409407.7866665,179696406.11495817,409312646.276853,1383853815.7388003,9845350631.34641
