,Date,precip_and_snowmelt_input_Jordan_mean,irrigation_Jordan_mean,AET_Jordan_mean,soil_thickness_Jordan_mean,soil_porosity_Jordan_mean,field_capacity_Jordan_mean,wilting_point_Jordan_mean,Geo_K_Jordan_mean,Runoff_Jordan_mean,Recharge_Jordan_mean,Soil_Water_End_Of_Previous_Timestep_Jordan_mean,Soil_Saturation_Percent_End_Of_Timestep_Jordan_mean,precip_and_snowmelt_input_m3_Jordan_sum,irrigation_m3_Jordan_sum,AET_m3_Jordan_sum,Runoff_m3_Jordan_sum,Recharge_m3_Jordan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Jordan_sum,Jordan_area_m2
0,2005-01-01,100.68536435482967,0.0,5.208226573546423,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,16.350932367547887,57.56950946577428,161.12068279469617,68.15742827373458,992007746.2923335,0.0,51312644.53210982,161097693.60382062,567211608.2215711,1526771858.8978183,9845350631.34641
1,2005-02-01,72.60374477777789,0.0,10.222631646600117,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,10.28062432259433,50.416479012465565,162.7369016400874,68.36073412066499,715330555.3755666,0.0,100715865.26400004,101290140.87159908,496735958.36327344,1542084394.958695,9845350631.34641
2,2005-03-01,93.1695105515412,0.0,27.466103946184486,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,14.78597878608635,48.51675151696483,165.56758574180714,68.9005108022503,917942251.6281123,0.0,270602235.5047767,145677429.5036516,478014135.1941015,1568904116.8791747,9845350631.34641
3,2005-04-01,72.99635697770155,2.5977130486980866,34.7696902180899,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,9.13155644779806,37.17220401546374,159.28934106892834,64.7433566877337,719176770.7960494,25593255.306994427,342561246.7722353,89964844.32624638,366235217.8186317,1509404772.3943837,9845350631.34641
4,2005-05-01,99.75625198948127,6.754053977467806,47.49697930502593,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,15.2163841011496,41.116336563318114,161.08765112916174,65.05757301636754,982820126.7946247,66542464.299185716,467951895.2820705,149912389.0648748,405091499.1139691,1526442481.865309,9845350631.34641
5,2005-06-01,37.60901296476637,10.390852194792346,77.60463601696739,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,4.319220662125834,7.2738323115439725,127.03194406667818,48.22676078621805,370533685.31655735,102373021.22797771,764588153.5482663,42552761.184273824,71663568.1014563,1203724064.3615413,9845350631.34641
6,2005-07-01,7.865409669457092,13.508107954935612,86.93944899095939,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,3.1335886422149395,1.4224244403805808,83.6159112702227,28.871325570920312,77494123.2400515,133084928.59837143,856563535.6000079,30872166.28842992,14013761.763100144,792312359.9493386,9845350631.34641
7,2005-08-01,14.276781789346847,10.910395251494093,71.05065341274262,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,3.0164644428653493,1.4144656604739991,69.65873546453543,23.552480373199817,140660775.8758103,107491676.69289201,700017413.6171458,29718264.500642404,13935503.533796316,660057158.8256081,9845350631.34641
8,2005-09-01,22.758497488631757,5.195426097396173,47.251913106816936,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,1.0122676080334105,1.0857986203868,64.34416203407682,21.814768782364048,224228107.33750513,51186510.613988854,465538636.1008313,9972682.64661715,10697299.089133678,609700106.3417487,9845350631.34641
9,2005-10-01,47.33844453717851,2.5977130486980866,26.016633103389193,472.89548079475276,0.5114784798422831,118.7483945093866,61.153241773837735,9373.353666013309,2.632884267108203,3.497441412696598,84.58213479717757,30.945064801859697,466390231.2061943,25593255.306994427,256323906.79677674,25938956.707760915,34456846.92276196,801474840.5943564,9845350631.34641
