,Date,precip_and_snowmelt_input_Upper Dolores_mean,irrigation_Upper Dolores_mean,AET_Upper Dolores_mean,soil_thickness_Upper Dolores_mean,soil_porosity_Upper Dolores_mean,field_capacity_Upper Dolores_mean,wilting_point_Upper Dolores_mean,Geo_K_Upper Dolores_mean,Runoff_Upper Dolores_mean,Recharge_Upper Dolores_mean,Soil_Water_End_Of_Previous_Timestep_Upper Dolores_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Dolores_mean,precip_and_snowmelt_input_m3_Upper Dolores_sum,irrigation_m3_Upper Dolores_sum,AET_m3_Upper Dolores_sum,Runoff_m3_Upper Dolores_sum,Recharge_m3_Upper Dolores_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Dolores_sum,Upper Dolores_area_m2
0,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8232377
1,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
2,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
3,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8232377
4,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
5,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
6,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
7,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
8,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
9,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
10,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
11,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
12,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
13,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
14,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
15,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
16,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
17,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
18,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8229113
19,2024-01-01,23.44903276135659,0,14.392700352931056,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,4.803973619165294,17.283934603326266,11.321719128956973,22985848.496670734,0,14107948.96174118,0.0,4709314.085914908,16942687.3255752,989942853.8232377
20,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8232377
21,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
22,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
23,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
24,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8232377
25,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
26,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
27,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
28,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8232377
29,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
30,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
31,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
32,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
33,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
34,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
35,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
36,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
37,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
38,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
39,2024-02-01,30.718021264676057,0,25.133941637255745,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,0.0,6.584403017396034,21.11339994281893,14.10115806113521,30110458.425711196,0,24636573.52884706,0.0,6454508.160288579,20696391.502466254,989942853.8229113
40,2024-03-01,61.13926343615996,0,49.368167340965854,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,1.0843371999546954,12.443890242903796,25.8058151773048,16.1467486914731,59930767.281018965,0,48391313.60782746,1062981.5202019594,12198386.05544039,25296343.51721193,989942853.8229113
41,2024-03-01,61.13926343615996,0,49.368167340965854,286.4831007628906,0.4734779342687039,63.479701294044496,32.09103779698036,23563.102840560652,1.0843371999546954,12.443890242903796,25.8058151773048,16.1467486914731,59930767.281018965,0,48391313.60782746,1062981.5202019594,12198386.05544039,25296343.51721193,989942853.8229113
