,Date,precip_and_snowmelt_input_Willow_mean,irrigation_Willow_mean,AET_Willow_mean,soil_thickness_Willow_mean,soil_porosity_Willow_mean,field_capacity_Willow_mean,wilting_point_Willow_mean,Geo_K_Willow_mean,Runoff_Willow_mean,Recharge_Willow_mean,Soil_Water_End_Of_Previous_Timestep_Willow_mean,Soil_Saturation_Percent_End_Of_Timestep_Willow_mean,precip_and_snowmelt_input_m3_Willow_sum,irrigation_m3_Willow_sum,AET_m3_Willow_sum,Runoff_m3_Willow_sum,Recharge_m3_Willow_sum,Soil_Water_End_Of_Previous_Timestep_m3_Willow_sum,Willow_area_m2
0,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
1,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
2,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
3,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
4,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
5,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.5569468
6,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
7,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
8,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.5569468
9,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
10,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
11,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
12,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
13,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
14,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
15,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
16,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
17,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
18,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.5569468
19,2024-01-01,5.08656302376745,0.0,6.170248516650363,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,0.0022467160983852567,10.562128858401781,5.474303259590666,12565463.94260214,0.0,15243067.541598119,0,5550.068466129781,26091942.045157786,2468328749.55742
20,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
21,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
22,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
23,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
24,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
25,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
26,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.5569468
27,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.5569468
28,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
29,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
30,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
31,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
32,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
33,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.5569468
34,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
35,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
36,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
37,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
38,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
39,2024-02-01,59.3190042975484,0.0,13.554523422313142,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,13.96000015161144,43.45224396434788,23.68952823597245,146540672.03293112,0.0,33484642.609003164,0,34487102.76323125,107342856.4665976,2468328749.55742
40,2024-03-01,34.44481761462834,0.0,22.87511911265834,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,3.3030749186195845,51.73660535129815,29.275158360946797,85091340.13386062,0.0,56509801.330028236,0,8159829.698462419,127808387.51501848,2468328749.55742
41,2024-03-01,34.44481761462834,0.0,22.87511911265834,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,3.3030749186195845,51.73660535129815,29.275158360946797,85091340.13386062,0.0,56509801.330028236,0,8159829.698462419,127808387.51501848,2468328749.55742
42,2024-03-01,34.44481761462834,0.0,22.87511911265834,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,3.3030749186195845,51.73660535129815,29.275158360946797,85091340.13386062,0.0,56509801.330028236,0,8159829.698462419,127808387.51501848,2468328749.55742
43,2024-03-01,34.44481761462834,0.0,22.87511911265834,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,3.3030749186195845,51.73660535129815,29.275158360946797,85091340.13386062,0.0,56509801.330028236,0,8159829.698462419,127808387.51501848,2468328749.55742
44,2024-03-01,34.44481761462834,0.0,22.87511911265834,353.94781966661117,0.48586914696641187,82.26361109485235,40.4471496063226,9645.663825226611,0,3.3030749186195845,51.73660535129815,29.275158360946797,85091340.13386062,0.0,56509801.330028236,0,8159829.698462419,127808387.51501848,2468328749.55742
